_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,emotion,emotion_gold,id,idiom_id,sentence
731671915,6/10/2015 03:33:02,false,1657780799,,6/10/2015 03:32:03,false,clixsense,1.0,32186886,NZL,E7,Auckland,222.154.246.154,Joy,,259,259,"For the past five days now she had been living somewhere on cloud nine, and had decided that she might just as well set up home there, as it was such a wonderful place to be."
731671915,6/10/2015 04:53:32,false,1657840574,,6/10/2015 04:51:16,false,prodege,0.8,11521789,USA,CA,San Diego,66.27.81.67,Joy,,259,259,"For the past five days now she had been living somewhere on cloud nine, and had decided that she might just as well set up home there, as it was such a wonderful place to be."
731671915,6/10/2015 05:09:25,false,1657856223,,6/10/2015 05:06:39,false,elite,1.0,31441522,IRL,"","",109.76.190.144,Joy,,259,259,"For the past five days now she had been living somewhere on cloud nine, and had decided that she might just as well set up home there, as it was such a wonderful place to be."
731671916,6/9/2015 22:56:03,false,1657520709,,6/9/2015 22:54:32,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Remorse,,260,260,"Cry my eyes out, make an absolute wally of myself and now you tell me he was a Repo Man."
731671916,6/10/2015 00:07:03,false,1657602214,,6/10/2015 00:04:45,false,prodege,1.0,32922068,USA,IL,Sycamore,50.103.26.246,Sadness,,260,260,"Cry my eyes out, make an absolute wally of myself and now you tell me he was a Repo Man."
731671916,6/10/2015 01:00:07,false,1657652126,,6/10/2015 00:58:55,false,neodev,1.0,31777531,NZL,E9,Christchurch,118.93.99.93,Anger,,260,260,"Cry my eyes out, make an absolute wally of myself and now you tell me he was a Repo Man."
731671916,6/10/2015 01:17:36,false,1657667365,,6/10/2015 01:13:42,false,neodev,1.0,25537288,GBR,I2,Manchester,90.202.89.205,Disgust,,260,260,"Cry my eyes out, make an absolute wally of myself and now you tell me he was a Repo Man."
731671916,6/11/2015 21:21:10,false,1659723864,,6/11/2015 21:19:49,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Sadness,,260,260,"Cry my eyes out, make an absolute wally of myself and now you tell me he was a Repo Man."
731671917,6/9/2015 13:52:15,false,1657053440,,6/9/2015 13:50:25,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Sadness,,262,262,"so, he said that she's feeling a bit down in the dumps and quite moody."
731671917,6/9/2015 13:54:37,false,1657055797,,6/9/2015 13:53:47,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Sadness,,262,262,"so, he said that she's feeling a bit down in the dumps and quite moody."
731671917,6/9/2015 14:20:27,false,1657082625,,6/9/2015 14:19:35,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Fear,,262,262,"so, he said that she's feeling a bit down in the dumps and quite moody."
731671917,6/9/2015 14:26:38,false,1657088942,,6/9/2015 14:23:49,false,prodege,0.8947,3587109,CAN,NS,Mabou,47.55.136.162,Sadness,,262,262,"so, he said that she's feeling a bit down in the dumps and quite moody."
731671917,6/9/2015 14:31:58,false,1657094120,,6/9/2015 14:23:40,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Sadness,,262,262,"so, he said that she's feeling a bit down in the dumps and quite moody."
731671918,6/10/2015 20:50:34,false,1658399887,,6/10/2015 20:48:21,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Surprise,,263,263,"That erm, made me laugh because he said to his secretary, erm, you know, I I honestly don't think your time is she is so down in the mouth."
731671918,6/10/2015 22:03:18,false,1658438999,,6/10/2015 22:01:59,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Joy,,263,263,"That erm, made me laugh because he said to his secretary, erm, you know, I I honestly don't think your time is she is so down in the mouth."
731671918,6/10/2015 22:56:06,false,1658491251,,6/10/2015 22:53:30,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Joy,,263,263,"That erm, made me laugh because he said to his secretary, erm, you know, I I honestly don't think your time is she is so down in the mouth."
731671918,6/10/2015 23:35:12,false,1658528508,,6/10/2015 23:33:20,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Disapproval,,263,263,"That erm, made me laugh because he said to his secretary, erm, you know, I I honestly don't think your time is she is so down in the mouth."
731671918,6/10/2015 23:36:42,false,1658530079,,6/10/2015 23:34:45,false,prodege,0.9167,12537159,USA,MI,Sterling Heights,68.60.146.55,Joy,,263,263,"That erm, made me laugh because he said to his secretary, erm, you know, I I honestly don't think your time is she is so down in the mouth."
731671919,6/9/2015 16:33:19,false,1657212849,,6/9/2015 16:30:27,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Contempt,,265,265,"To pretend as the sister said, that because she and another sister share lesbian sexuality, that that is the only thing, I think is living in a fools paradise."
731671919,6/9/2015 16:41:32,false,1657221430,,6/9/2015 16:38:00,false,prodege,1.0,22031444,GBR,M4,Southampton,92.24.211.208,Disapproval,,265,265,"To pretend as the sister said, that because she and another sister share lesbian sexuality, that that is the only thing, I think is living in a fools paradise."
731671919,6/9/2015 16:59:22,false,1657240555,,6/9/2015 16:46:35,false,clixsense,1.0,17950689,GBR,Y9,Tonypandy,92.2.33.68,Joy,,265,265,"To pretend as the sister said, that because she and another sister share lesbian sexuality, that that is the only thing, I think is living in a fools paradise."
731671919,6/9/2015 17:00:16,false,1657241738,,6/9/2015 16:59:26,false,clixsense,1.0,6362702,GBR,B7,Bristol,90.204.35.142,Ambiguous,,265,265,"To pretend as the sister said, that because she and another sister share lesbian sexuality, that that is the only thing, I think is living in a fools paradise."
731671919,6/9/2015 17:09:59,false,1657256506,,6/9/2015 16:49:12,false,instagc,0.6667,28524232,CAN,ON,Scarborough,99.244.116.246,Neutral,,265,265,"To pretend as the sister said, that because she and another sister share lesbian sexuality, that that is the only thing, I think is living in a fools paradise."
731671920,6/10/2015 01:29:14,false,1657677192,,6/10/2015 01:28:03,false,neodev,1.0,25537288,GBR,I2,Manchester,90.202.89.205,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 02:00:09,false,1657704383,,6/10/2015 01:56:04,false,elite,1.0,31502056,USA,VA,Manassas,198.7.58.103,Awe,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 02:13:53,false,1657716559,,6/10/2015 02:01:58,false,neodev,0.5,30749660,USA,NC,Wake Forest,24.163.120.101,Optimism,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 02:28:35,false,1657729286,,6/10/2015 02:26:02,false,instagc,1.0,22021201,NZL,G2,Palmerston North,203.114.165.59,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 16:25:34,true,1658200197,,6/10/2015 16:22:43,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 16:29:42,true,1658202691,,6/10/2015 16:28:39,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 17:57:57,true,1658266834,,6/10/2015 17:55:19,false,clixsense,0.76,20587495,CAN,NL,St. John's,142.162.25.208,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 18:32:50,true,1658290837,,6/10/2015 18:30:47,false,neodev,0.8571,24628757,CAN,"","",107.179.231.99,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 19:30:38,true,1658333996,,6/10/2015 19:28:56,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 20:20:19,true,1658382645,,6/10/2015 20:18:21,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/10/2015 21:26:53,true,1658418047,,6/10/2015 21:20:13,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/11/2015 00:10:29,true,1658561266,,6/11/2015 00:08:44,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/11/2015 11:19:28,true,1658996862,,6/11/2015 11:16:00,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/11/2015 12:25:34,true,1659038694,,6/11/2015 12:23:47,false,prodege,0.9,2145087,USA,MA,Millbury,107.107.61.209,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/11/2015 17:55:00,true,1659480763,,6/11/2015 17:52:37,false,clixsense,0.8,26492726,GBR,B4,Bradford,2.101.199.252,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/11/2015 19:52:15,true,1659668073,,6/11/2015 19:51:27,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/11/2015 20:42:22,true,1659700961,,6/11/2015 20:41:48,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/12/2015 14:49:08,true,1660545587,,6/12/2015 14:46:16,false,clixsense,0.8,19638651,USA,SC,Summerville,174.107.73.211,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/12/2015 19:09:06,true,1660724428,,6/12/2015 19:07:40,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/13/2015 18:07:46,true,1661481459,,6/13/2015 18:03:26,false,clixsense,0.7931,6564568,USA,VA,Alexandria,108.18.7.154,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/14/2015 04:30:09,true,1661697017,,6/14/2015 04:27:27,false,prodege,0.9091,7348582,CAN,MB,Winkler,206.45.234.236,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/14/2015 10:37:21,true,1661806887,,6/14/2015 10:30:54,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671920,6/14/2015 18:52:09,true,1661950457,,6/14/2015 18:50:42,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Joy,"Joy
Optimism",267,267,Mr Crangle was grinning from ear to ear.
731671921,6/10/2015 22:46:01,false,1658481026,,6/10/2015 22:44:23,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Joy,,268,268,"They're going to have to come out of the forests,' he replied, with a grin like a Cheshire cat."
731671921,6/11/2015 00:12:40,false,1658563045,,6/11/2015 00:10:31,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Joy,,268,268,"They're going to have to come out of the forests,' he replied, with a grin like a Cheshire cat."
731671921,6/11/2015 02:24:17,false,1658667040,,6/11/2015 02:22:51,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Anticipation,,268,268,"They're going to have to come out of the forests,' he replied, with a grin like a Cheshire cat."
731671921,6/11/2015 06:07:09,false,1658810877,,6/11/2015 06:04:32,false,neodev,0.8571,24628757,CAN,"","",107.179.231.99,Joy,,268,268,"They're going to have to come out of the forests,' he replied, with a grin like a Cheshire cat."
731671921,6/11/2015 08:00:27,false,1658874796,,6/11/2015 07:58:40,false,prodege,0.871,29354735,IRL,10,Galway,86.46.62.150,Anticipation,,268,268,"They're going to have to come out of the forests,' he replied, with a grin like a Cheshire cat."
731671922,6/10/2015 16:36:35,false,1658207293,,6/10/2015 16:35:04,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Contempt,,271,271,He seemed as happy as Larry trailing round the greasy dustbins of Bristol till nuclear war broke out or the police nabbed him for pilfering a used Tesco bag.
731671922,6/10/2015 19:54:14,false,1658363213,,6/10/2015 19:52:15,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Disgust,,271,271,He seemed as happy as Larry trailing round the greasy dustbins of Bristol till nuclear war broke out or the police nabbed him for pilfering a used Tesco bag.
731671922,6/10/2015 21:01:15,false,1658405138,,6/10/2015 20:44:49,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Ambiguous,,271,271,He seemed as happy as Larry trailing round the greasy dustbins of Bristol till nuclear war broke out or the police nabbed him for pilfering a used Tesco bag.
731671922,6/10/2015 21:48:33,false,1658428530,,6/10/2015 21:45:25,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Sadness,,271,271,He seemed as happy as Larry trailing round the greasy dustbins of Bristol till nuclear war broke out or the police nabbed him for pilfering a used Tesco bag.
731671922,6/10/2015 21:50:00,false,1658429327,,6/10/2015 21:32:56,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Ambiguous,,271,271,He seemed as happy as Larry trailing round the greasy dustbins of Bristol till nuclear war broke out or the police nabbed him for pilfering a used Tesco bag.
731671923,6/9/2015 14:56:27,false,1657118147,,6/9/2015 14:55:23,false,prodege,0.8947,3587109,CAN,NS,Mabou,47.55.136.162,Awe,,272,272,I wish I could happy go lucky like that.
731671923,6/9/2015 15:16:45,false,1657137419,,6/9/2015 15:16:23,false,neodev,1.0,32474291,USA,CA,Torrance,66.171.228.162,Neutral,,272,272,I wish I could happy go lucky like that.
731671923,6/9/2015 15:21:41,false,1657142199,,6/9/2015 15:20:04,false,neodev,1.0,32108888,USA,CA,San Jose,50.118.172.121,Neutral,,272,272,I wish I could happy go lucky like that.
731671923,6/9/2015 15:43:03,false,1657162739,,6/9/2015 15:40:03,false,gifthunterclub,0.75,30901412,GBR,G5,Maidstone,85.210.118.39,Awe,,272,272,I wish I could happy go lucky like that.
731671923,6/10/2015 21:26:53,false,1658418043,,6/10/2015 21:20:13,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Sadness,,272,272,I wish I could happy go lucky like that.
731671924,6/9/2015 19:00:00,false,1657374974,,6/9/2015 18:58:18,false,clixsense,1.0,24763049,GBR,X9,Corwen,86.170.44.144,Sadness,,273,273,"The voice sings along with the song, then turns into a hum. Your heart sinks. You were hoping he was alone in the house."
731671924,6/9/2015 19:01:50,false,1657376590,,6/9/2015 18:59:03,false,neodev,1.0,11295497,GBR,H8,Liverpool,78.145.152.226,Fear,,273,273,"The voice sings along with the song, then turns into a hum. Your heart sinks. You were hoping he was alone in the house."
731671924,6/9/2015 19:02:39,false,1657377239,,6/9/2015 18:59:43,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Sadness,,273,273,"The voice sings along with the song, then turns into a hum. Your heart sinks. You were hoping he was alone in the house."
731671924,6/9/2015 19:07:39,false,1657381706,,6/9/2015 19:01:53,false,zoombucks,0.9,6744840,CAN,BC,Kelowna,174.4.58.160,Ambiguous,,273,273,"The voice sings along with the song, then turns into a hum. Your heart sinks. You were hoping he was alone in the house."
731671924,6/13/2015 18:19:30,false,1661485409,,6/13/2015 18:08:00,false,clixsense,0.7931,6564568,USA,VA,Alexandria,108.18.7.154,Anticipation,,273,273,"The voice sings along with the song, then turns into a hum. Your heart sinks. You were hoping he was alone in the house."
731671925,6/10/2015 16:51:47,false,1658218394,,6/10/2015 16:50:30,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Optimism,,274,274,"Female speaker I jump for joy... but until I hear from the Foreign Office or from Martin, I won't believe it."
731671925,6/10/2015 20:19:34,false,1658382262,,6/10/2015 20:18:13,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Anticipation,,274,274,"Female speaker I jump for joy... but until I hear from the Foreign Office or from Martin, I won't believe it."
731671925,6/10/2015 21:58:29,false,1658435059,,6/10/2015 21:57:27,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Joy,,274,274,"Female speaker I jump for joy... but until I hear from the Foreign Office or from Martin, I won't believe it."
731671925,6/10/2015 22:44:44,false,1658479856,,6/10/2015 22:38:06,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Disapproval,,274,274,"Female speaker I jump for joy... but until I hear from the Foreign Office or from Martin, I won't believe it."
731671925,6/10/2015 23:28:07,false,1658521722,,6/10/2015 23:26:41,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Joy,,274,274,"Female speaker I jump for joy... but until I hear from the Foreign Office or from Martin, I won't believe it."
731671926,6/10/2015 06:28:10,false,1657908418,,6/10/2015 06:26:46,false,neodev,0.8542,14861092,GBR,I1,Luton,90.195.100.65,Joy,,276,276,I suppose that comments like that are music to your ears?
731671926,6/10/2015 11:11:09,false,1658017242,,6/10/2015 11:08:01,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Joy,,276,276,I suppose that comments like that are music to your ears?
731671926,6/10/2015 11:49:54,false,1658032266,,6/10/2015 11:48:04,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Ambiguous,,276,276,I suppose that comments like that are music to your ears?
731671926,6/10/2015 12:25:13,false,1658045313,,6/10/2015 12:23:39,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Contempt,,276,276,I suppose that comments like that are music to your ears?
731671926,6/10/2015 12:44:44,false,1658052768,,6/10/2015 12:42:50,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Disgust,,276,276,I suppose that comments like that are music to your ears?
731671926,6/10/2015 13:56:16,false,1658082581,,6/10/2015 13:53:10,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Anger,,276,276,I suppose that comments like that are music to your ears?
731671927,6/10/2015 06:28:10,false,1657908406,,6/10/2015 06:26:46,false,neodev,0.8542,14861092,GBR,I1,Luton,90.195.100.65,Optimism,,277,277,"Never look back, Gerry always said."
731671927,6/10/2015 11:11:09,false,1658017259,,6/10/2015 11:08:01,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Anticipation,,277,277,"Never look back, Gerry always said."
731671927,6/10/2015 11:49:54,false,1658032276,,6/10/2015 11:48:04,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Neutral,,277,277,"Never look back, Gerry always said."
731671927,6/10/2015 12:48:30,false,1658054204,,6/10/2015 12:44:50,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,277,277,"Never look back, Gerry always said."
731671927,6/10/2015 13:41:42,false,1658076539,,6/10/2015 13:36:44,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Optimism,,277,277,"Never look back, Gerry always said."
731671928,6/9/2015 17:06:30,false,1657250560,,6/9/2015 17:06:09,false,clixsense,1.0,6362702,GBR,B7,Bristol,90.204.35.142,Awe,,278,278,"It's a little lad and I looked through a window, I could see Judith holding this baby but you had to walk round to get to her and I knew before you'd got there and you were all over the moon about this little baby and everything."
731671928,6/9/2015 17:11:03,false,1657258337,,6/9/2015 17:10:13,false,neodev,1.0,32669750,USA,NY,New York,192.241.147.19,Disgust,,278,278,"It's a little lad and I looked through a window, I could see Judith holding this baby but you had to walk round to get to her and I knew before you'd got there and you were all over the moon about this little baby and everything."
731671928,6/9/2015 17:25:50,false,1657285900,,6/9/2015 17:24:54,false,clixsense,1.0,17950689,GBR,Y9,Tonypandy,92.2.33.68,Neutral,,278,278,"It's a little lad and I looked through a window, I could see Judith holding this baby but you had to walk round to get to her and I knew before you'd got there and you were all over the moon about this little baby and everything."
731671928,6/9/2015 18:04:12,false,1657324982,,6/9/2015 18:02:13,false,gifthunterclub,0.75,30901412,GBR,G5,Maidstone,85.210.118.39,Joy,,278,278,"It's a little lad and I looked through a window, I could see Judith holding this baby but you had to walk round to get to her and I knew before you'd got there and you were all over the moon about this little baby and everything."
731671928,6/9/2015 18:52:12,false,1657368132,,6/9/2015 18:49:47,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Love,,278,278,"It's a little lad and I looked through a window, I could see Judith holding this baby but you had to walk round to get to her and I knew before you'd got there and you were all over the moon about this little baby and everything."
731671929,6/10/2015 02:48:09,false,1657745248,,6/10/2015 02:47:23,false,elite,1.0,32309057,USA,NY,New York,107.168.23.118,Anticipation,,279,203,"She was not quite sure what all of them were laughing about but there they were, rolling about with mirth, and Herbert Fraser looking as pleased as Punch."
731671929,6/10/2015 02:51:10,false,1657747758,,6/10/2015 02:48:26,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Joy,,279,203,"She was not quite sure what all of them were laughing about but there they were, rolling about with mirth, and Herbert Fraser looking as pleased as Punch."
731671929,6/10/2015 02:52:46,false,1657748899,,6/10/2015 02:49:11,false,neodev,0.8571,24628757,CAN,"","",107.179.231.99,Joy,,279,203,"She was not quite sure what all of them were laughing about but there they were, rolling about with mirth, and Herbert Fraser looking as pleased as Punch."
731671929,6/10/2015 02:58:45,false,1657753758,,6/10/2015 02:52:59,false,memolink,1.0,6546042,USA,CA,Chula Vista,99.95.214.33,Joy,,279,203,"She was not quite sure what all of them were laughing about but there they were, rolling about with mirth, and Herbert Fraser looking as pleased as Punch."
731671929,6/10/2015 03:06:31,false,1657759794,,6/10/2015 03:02:02,false,prodege,1.0,12159667,USA,HI,Kailua Kona,72.253.222.139,Joy,,279,203,"She was not quite sure what all of them were laughing about but there they were, rolling about with mirth, and Herbert Fraser looking as pleased as Punch."
731671930,6/10/2015 14:32:42,false,1658112849,,6/10/2015 14:29:41,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Disapproval,,280,280,"Everybody else was in raptures. And I thought, oh not Norma."
731671930,6/10/2015 16:24:09,false,1658199277,,6/10/2015 16:22:50,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Disapproval,,280,280,"Everybody else was in raptures. And I thought, oh not Norma."
731671930,6/10/2015 17:26:19,false,1658244375,,6/10/2015 17:25:29,false,clixsense,0.8333,9234773,IRL,"","",109.77.183.216,Neutral,,280,280,"Everybody else was in raptures. And I thought, oh not Norma."
731671930,6/10/2015 18:06:51,false,1658272835,,6/10/2015 18:01:55,false,neodev,0.8571,24628757,CAN,"","",107.179.231.99,Remorse,,280,280,"Everybody else was in raptures. And I thought, oh not Norma."
731671930,6/10/2015 19:23:59,false,1658325689,,6/10/2015 19:22:12,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Disapproval,,280,280,"Everybody else was in raptures. And I thought, oh not Norma."
731671930,6/10/2015 19:48:03,false,1658359003,,6/10/2015 19:43:24,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Disapproval,,280,280,"Everybody else was in raptures. And I thought, oh not Norma."
731671931,6/10/2015 16:39:48,false,1658209373,,6/10/2015 16:38:15,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Disapproval,,281,281,"So, though there are no stars in your eyes, you consider yourself beyond temptation?'"
731671931,6/10/2015 19:57:50,false,1658365693,,6/10/2015 19:56:05,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Neutral,,281,281,"So, though there are no stars in your eyes, you consider yourself beyond temptation?'"
731671931,6/10/2015 21:49:34,false,1658429126,,6/10/2015 21:48:20,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Disapproval,,281,281,"So, though there are no stars in your eyes, you consider yourself beyond temptation?'"
731671931,6/10/2015 22:05:49,false,1658441170,,6/10/2015 22:02:24,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,281,281,"So, though there are no stars in your eyes, you consider yourself beyond temptation?'"
731671931,6/10/2015 22:40:38,false,1658475885,,6/10/2015 22:38:15,false,clixsense,0.76,20587495,CAN,NL,St. John's,142.162.25.208,Disapproval,,281,281,"So, though there are no stars in your eyes, you consider yourself beyond temptation?'"
731671931,6/10/2015 23:10:57,false,1658505941,,6/10/2015 23:08:16,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Neutral,,281,281,"So, though there are no stars in your eyes, you consider yourself beyond temptation?'"
731671932,6/9/2015 13:44:43,false,1657045188,,6/9/2015 13:43:18,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Joy,,282,282,"Constance was in seventh heaven, the dresses, the hats, the model girls, everything appeared perfect to her."
731671932,6/9/2015 13:51:35,false,1657052684,,6/9/2015 13:50:49,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Joy,,282,282,"Constance was in seventh heaven, the dresses, the hats, the model girls, everything appeared perfect to her."
731671932,6/9/2015 14:13:46,false,1657075612,,6/9/2015 14:13:00,false,elite,1.0,30312592,CAN,ON,Sudbury,66.103.55.12,Anticipation,,282,282,"Constance was in seventh heaven, the dresses, the hats, the model girls, everything appeared perfect to her."
731671932,6/9/2015 14:17:05,false,1657079329,,6/9/2015 14:16:24,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Disgust,,282,282,"Constance was in seventh heaven, the dresses, the hats, the model girls, everything appeared perfect to her."
731671932,6/9/2015 14:20:38,false,1657082864,,6/9/2015 14:16:49,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Joy,,282,282,"Constance was in seventh heaven, the dresses, the hats, the model girls, everything appeared perfect to her."
731671933,6/10/2015 22:52:29,false,1658487711,,6/10/2015 22:49:53,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Joy,,284,284,Oh Tilly was thrilled to bits with that little that little plastic thing.
731671933,6/11/2015 00:16:19,false,1658566371,,6/11/2015 00:15:03,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Joy,,284,284,Oh Tilly was thrilled to bits with that little that little plastic thing.
731671933,6/11/2015 06:13:49,false,1658814255,,6/11/2015 06:11:26,false,neodev,0.8571,24628757,CAN,"","",107.179.231.99,Joy,,284,284,Oh Tilly was thrilled to bits with that little that little plastic thing.
731671933,6/11/2015 06:31:31,false,1658823547,,6/11/2015 06:28:44,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Joy,,284,284,Oh Tilly was thrilled to bits with that little that little plastic thing.
731671933,6/11/2015 07:14:43,false,1658847808,,6/11/2015 07:13:13,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Joy,,284,284,Oh Tilly was thrilled to bits with that little that little plastic thing.
731671934,6/12/2015 19:07:38,false,1660723764,,6/12/2015 19:05:06,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Joy,,285,285,"I'm tickled pink. If I wasn't, I wouldn't have kept quiet about you and him, would I?"
731671934,6/14/2015 10:58:09,false,1661812508,,6/14/2015 10:53:09,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Joy,,285,285,"I'm tickled pink. If I wasn't, I wouldn't have kept quiet about you and him, would I?"
731671934,6/14/2015 14:19:41,false,1661871533,,6/14/2015 14:17:58,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Joy,,285,285,"I'm tickled pink. If I wasn't, I wouldn't have kept quiet about you and him, would I?"
731671934,6/14/2015 18:56:06,false,1661951785,,6/14/2015 18:54:57,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Joy,,285,285,"I'm tickled pink. If I wasn't, I wouldn't have kept quiet about you and him, would I?"
731671934,6/14/2015 19:44:07,false,1661969187,,6/14/2015 19:40:31,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Joy,,285,285,"I'm tickled pink. If I wasn't, I wouldn't have kept quiet about you and him, would I?"
